LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
EST,ELDLYPOP,TOT,PC_POP,A,1999,14.84014149,
EST,ELDLYPOP,TOT,PC_POP,A,2000,14.99264487,
EST,ELDLYPOP,TOT,PC_POP,A,2001,15.28475667,
EST,ELDLYPOP,TOT,PC_POP,A,2002,15.64251278,
EST,ELDLYPOP,TOT,PC_POP,A,2003,16.018224,
EST,ELDLYPOP,TOT,PC_POP,A,2004,16.38105024,
EST,ELDLYPOP,TOT,PC_POP,A,2005,16.71901238,
EST,ELDLYPOP,TOT,PC_POP,A,2006,17.07664778,
EST,ELDLYPOP,TOT,PC_POP,A,2007,17.37066265,
EST,ELDLYPOP,TOT,PC_POP,A,2008,17.443478,
EST,ELDLYPOP,TOT,PC_POP,A,2009,17.43180107,
EST,ELDLYPOP,TOT,PC_POP,A,2010,17.4419347,
EST,ELDLYPOP,TOT,PC_POP,A,2011,17.57700354,
EST,ELDLYPOP,TOT,PC_POP,A,2012,17.8677489,
EST,ELDLYPOP,TOT,PC_POP,A,2013,18.20322808,
EST,ELDLYPOP,TOT,PC_POP,A,2014,18.56665234,
EST,ELDLYPOP,TOT,PC_POP,A,2015,18.89057422,
EST,ELDLYPOP,TOT,PC_POP,A,2016,19.18231633,
EST,ELDLYPOP,TOT,PC_POP,A,2017,19.46501552,
EST,ELDLYPOP,TOT,PC_POP,A,2018,19.67621222,
EST,ELDLYPOP,TOT,PC_POP,A,2019,19.89855711,
EST,ELDLYPOP,TOT,PC_POP,A,2020,20.18993907,
ISR,ELDLYPOP,TOT,PC_POP,A,1950,3.726201269,
ISR,ELDLYPOP,TOT,PC_POP,A,1951,3.980362538,
ISR,ELDLYPOP,TOT,PC_POP,A,1952,4.210379074,
ISR,ELDLYPOP,TOT,PC_POP,A,1953,4.333310622,
ISR,ELDLYPOP,TOT,PC_POP,A,1954,4.444888711,
ISR,ELDLYPOP,TOT,PC_POP,A,1955,4.57789494,
ISR,ELDLYPOP,TOT,PC_POP,A,1956,4.673184529,
ISR,ELDLYPOP,TOT,PC_POP,A,1957,4.676969556,
ISR,ELDLYPOP,TOT,PC_POP,A,1958,4.745610591,
ISR,ELDLYPOP,TOT,PC_POP,A,1959,4.874196711,
ISR,ELDLYPOP,TOT,PC_POP,A,1960,4.96186756,
ISR,ELDLYPOP,TOT,PC_POP,A,1961,5.200966789,
ISR,ELDLYPOP,TOT,PC_POP,A,1962,5.270606398,
ISR,ELDLYPOP,TOT,PC_POP,A,1963,5.452450516,
ISR,ELDLYPOP,TOT,PC_POP,A,1964,5.590750713,
ISR,ELDLYPOP,TOT,PC_POP,A,1965,6.076816502,
ISR,ELDLYPOP,TOT,PC_POP,A,1966,6.197787311,
ISR,ELDLYPOP,TOT,PC_POP,A,1967,6.325701625,
ISR,ELDLYPOP,TOT,PC_POP,A,1968,6.370470659,
ISR,ELDLYPOP,TOT,PC_POP,A,1969,6.5089785,
ISR,ELDLYPOP,TOT,PC_POP,A,1970,6.659455074,
ISR,ELDLYPOP,TOT,PC_POP,A,1971,6.836091411,
ISR,ELDLYPOP,TOT,PC_POP,A,1972,7.2,
ISR,ELDLYPOP,TOT,PC_POP,A,1973,7.327862351,
ISR,ELDLYPOP,TOT,PC_POP,A,1974,7.53878953,
ISR,ELDLYPOP,TOT,PC_POP,A,1975,7.785141666,
ISR,ELDLYPOP,TOT,PC_POP,A,1976,7.99864142,
ISR,ELDLYPOP,TOT,PC_POP,A,1977,8.156656518,
ISR,ELDLYPOP,TOT,PC_POP,A,1978,8.335590099,
ISR,ELDLYPOP,TOT,PC_POP,A,1979,8.504120008,
ISR,ELDLYPOP,TOT,PC_POP,A,1980,8.613353276,
ISR,ELDLYPOP,TOT,PC_POP,A,1981,8.600435465,
ISR,ELDLYPOP,TOT,PC_POP,A,1982,8.483597384,
ISR,ELDLYPOP,TOT,PC_POP,A,1983,8.358296193,
ISR,ELDLYPOP,TOT,PC_POP,A,1984,8.771128369,
ISR,ELDLYPOP,TOT,PC_POP,A,1985,8.799905504,
ISR,ELDLYPOP,TOT,PC_POP,A,1986,8.851307342,
ISR,ELDLYPOP,TOT,PC_POP,A,1987,8.883242922,
ISR,ELDLYPOP,TOT,PC_POP,A,1988,8.922259495,
ISR,ELDLYPOP,TOT,PC_POP,A,1989,8.965959896,
ISR,ELDLYPOP,TOT,PC_POP,A,1990,9.081155315,
ISR,ELDLYPOP,TOT,PC_POP,A,1991,9.238043281,
ISR,ELDLYPOP,TOT,PC_POP,A,1992,9.343222407,
ISR,ELDLYPOP,TOT,PC_POP,A,1993,9.419546128,
ISR,ELDLYPOP,TOT,PC_POP,A,1994,9.486414906,
ISR,ELDLYPOP,TOT,PC_POP,A,1995,9.533084456,
ISR,ELDLYPOP,TOT,PC_POP,A,1996,9.871418269,
ISR,ELDLYPOP,TOT,PC_POP,A,1997,9.874933521,
ISR,ELDLYPOP,TOT,PC_POP,A,1998,9.85311605,
ISR,ELDLYPOP,TOT,PC_POP,A,1999,9.806866602,
ISR,ELDLYPOP,TOT,PC_POP,A,2000,9.781848248,
ISR,ELDLYPOP,TOT,PC_POP,A,2001,9.798105296,
ISR,ELDLYPOP,TOT,PC_POP,A,2002,9.852359209,
ISR,ELDLYPOP,TOT,PC_POP,A,2003,9.906273824,
ISR,ELDLYPOP,TOT,PC_POP,A,2004,9.923630489,
ISR,ELDLYPOP,TOT,PC_POP,A,2005,9.91961476,
ISR,ELDLYPOP,TOT,PC_POP,A,2006,9.889544604,
ISR,ELDLYPOP,TOT,PC_POP,A,2007,9.820177659,
ISR,ELDLYPOP,TOT,PC_POP,A,2008,9.737706421,
ISR,ELDLYPOP,TOT,PC_POP,A,2009,9.807021915,
ISR,ELDLYPOP,TOT,PC_POP,A,2010,9.870269288,
ISR,ELDLYPOP,TOT,PC_POP,A,2011,10.09497759,
ISR,ELDLYPOP,TOT,PC_POP,A,2012,10.29245214,
ISR,ELDLYPOP,TOT,PC_POP,A,2013,10.56215209,
ISR,ELDLYPOP,TOT,PC_POP,A,2014,10.74561436,
ISR,ELDLYPOP,TOT,PC_POP,A,2015,10.9723944,
ISR,ELDLYPOP,TOT,PC_POP,A,2016,11.21768067,
ISR,ELDLYPOP,TOT,PC_POP,A,2017,11.45525422,
ISR,ELDLYPOP,TOT,PC_POP,A,2018,11.67528486,
ISR,ELDLYPOP,TOT,PC_POP,A,2019,11.87099624,
ISR,ELDLYPOP,TOT,PC_POP,A,2020,12.05521373,
RUS,ELDLYPOP,TOT,PC_POP,A,1950,4.830312507,
RUS,ELDLYPOP,TOT,PC_POP,A,1951,4.948755999,
RUS,ELDLYPOP,TOT,PC_POP,A,1952,5.105726838,
RUS,ELDLYPOP,TOT,PC_POP,A,1953,5.254424342,
RUS,ELDLYPOP,TOT,PC_POP,A,1954,5.38107004,
RUS,ELDLYPOP,TOT,PC_POP,A,1955,5.491179984,
RUS,ELDLYPOP,TOT,PC_POP,A,1956,5.634922576,
RUS,ELDLYPOP,TOT,PC_POP,A,1957,5.754421271,
RUS,ELDLYPOP,TOT,PC_POP,A,1958,5.862068067,
RUS,ELDLYPOP,TOT,PC_POP,A,1959,5.969920848,
RUS,ELDLYPOP,TOT,PC_POP,A,1960,6.083919724,
RUS,ELDLYPOP,TOT,PC_POP,A,1961,6.181466317,
RUS,ELDLYPOP,TOT,PC_POP,A,1962,6.281870529,
RUS,ELDLYPOP,TOT,PC_POP,A,1963,6.3932025,
RUS,ELDLYPOP,TOT,PC_POP,A,1964,6.521128419,
RUS,ELDLYPOP,TOT,PC_POP,A,1965,6.670876239,
RUS,ELDLYPOP,TOT,PC_POP,A,1966,6.855986122,
RUS,ELDLYPOP,TOT,PC_POP,A,1967,7.05532536,
RUS,ELDLYPOP,TOT,PC_POP,A,1968,7.267461507,
RUS,ELDLYPOP,TOT,PC_POP,A,1969,7.489201722,
RUS,ELDLYPOP,TOT,PC_POP,A,1970,7.719179569,
RUS,ELDLYPOP,TOT,PC_POP,A,1971,7.988272693,
RUS,ELDLYPOP,TOT,PC_POP,A,1972,8.236814769,
RUS,ELDLYPOP,TOT,PC_POP,A,1973,8.480403775,
RUS,ELDLYPOP,TOT,PC_POP,A,1974,8.742302187,
RUS,ELDLYPOP,TOT,PC_POP,A,1975,9.031506098,
RUS,ELDLYPOP,TOT,PC_POP,A,1976,9.327861164,
RUS,ELDLYPOP,TOT,PC_POP,A,1977,9.654498946,
RUS,ELDLYPOP,TOT,PC_POP,A,1978,9.963688196,
RUS,ELDLYPOP,TOT,PC_POP,A,1979,10.18523803,
RUS,ELDLYPOP,TOT,PC_POP,A,1980,10.28620406,
RUS,ELDLYPOP,TOT,PC_POP,A,1981,10.30928347,
RUS,ELDLYPOP,TOT,PC_POP,A,1982,10.22565556,
RUS,ELDLYPOP,TOT,PC_POP,A,1983,10.08316171,
RUS,ELDLYPOP,TOT,PC_POP,A,1984,9.94758983,
RUS,ELDLYPOP,TOT,PC_POP,A,1985,9.857324589,
RUS,ELDLYPOP,TOT,PC_POP,A,1986,9.853576659,
RUS,ELDLYPOP,TOT,PC_POP,A,1987,9.867125584,
RUS,ELDLYPOP,TOT,PC_POP,A,1988,9.92585397,
RUS,ELDLYPOP,TOT,PC_POP,A,1989,10.06667757,
RUS,ELDLYPOP,TOT,PC_POP,A,1990,10.02053715,
RUS,ELDLYPOP,TOT,PC_POP,A,1991,10.36968623,
RUS,ELDLYPOP,TOT,PC_POP,A,1992,10.79365448,
RUS,ELDLYPOP,TOT,PC_POP,A,1993,11.22054081,
RUS,ELDLYPOP,TOT,PC_POP,A,1994,11.57328909,
RUS,ELDLYPOP,TOT,PC_POP,A,1995,11.86711949,
RUS,ELDLYPOP,TOT,PC_POP,A,1996,12.10314549,
RUS,ELDLYPOP,TOT,PC_POP,A,1997,12.27684714,
RUS,ELDLYPOP,TOT,PC_POP,A,1998,12.34959762,
RUS,ELDLYPOP,TOT,PC_POP,A,1999,12.31805554,
RUS,ELDLYPOP,TOT,PC_POP,A,2000,12.35456775,
RUS,ELDLYPOP,TOT,PC_POP,A,2001,12.52137596,
RUS,ELDLYPOP,TOT,PC_POP,A,2002,12.82623586,
RUS,ELDLYPOP,TOT,PC_POP,A,2003,13.20125847,
RUS,ELDLYPOP,TOT,PC_POP,A,2004,13.55105128,
RUS,ELDLYPOP,TOT,PC_POP,A,2005,13.82109011,
RUS,ELDLYPOP,TOT,PC_POP,A,2006,13.97559834,
RUS,ELDLYPOP,TOT,PC_POP,A,2007,13.91241565,
RUS,ELDLYPOP,TOT,PC_POP,A,2008,13.55607302,
RUS,ELDLYPOP,TOT,PC_POP,A,2009,13.10314321,
RUS,ELDLYPOP,TOT,PC_POP,A,2010,12.78973872,
RUS,ELDLYPOP,TOT,PC_POP,A,2011,12.73354505,
RUS,ELDLYPOP,TOT,PC_POP,A,2012,12.8588713,
RUS,ELDLYPOP,TOT,PC_POP,A,2013,13.03349429,
RUS,ELDLYPOP,TOT,PC_POP,A,2014,13.31502341,
RUS,ELDLYPOP,TOT,PC_POP,A,2015,13.71322381,
RUS,ELDLYPOP,TOT,PC_POP,A,2016,14.05047033,
RUS,ELDLYPOP,TOT,PC_POP,A,2017,14.03440794,
RUS,ELDLYPOP,TOT,PC_POP,A,2018,14.03553887,
RUS,ELDLYPOP,TOT,PC_POP,A,2019,14.04184213,
RUS,ELDLYPOP,TOT,PC_POP,A,2020,15.65411705,
SVN,ELDLYPOP,TOT,PC_POP,A,1950,7.012293431,
SVN,ELDLYPOP,TOT,PC_POP,A,1951,7.053764748,
SVN,ELDLYPOP,TOT,PC_POP,A,1952,7.09410465,
SVN,ELDLYPOP,TOT,PC_POP,A,1953,7.119000708,
SVN,ELDLYPOP,TOT,PC_POP,A,1954,7.12645869,
SVN,ELDLYPOP,TOT,PC_POP,A,1955,7.119500808,
SVN,ELDLYPOP,TOT,PC_POP,A,1956,7.254312428,
SVN,ELDLYPOP,TOT,PC_POP,A,1957,7.369062158,
SVN,ELDLYPOP,TOT,PC_POP,A,1958,7.482231734,
SVN,ELDLYPOP,TOT,PC_POP,A,1959,7.614813819,
SVN,ELDLYPOP,TOT,PC_POP,A,1960,7.778146942,
SVN,ELDLYPOP,TOT,PC_POP,A,1961,7.996552697,
SVN,ELDLYPOP,TOT,PC_POP,A,1962,8.227516854,
SVN,ELDLYPOP,TOT,PC_POP,A,1963,8.469388893,
SVN,ELDLYPOP,TOT,PC_POP,A,1964,8.715938703,
SVN,ELDLYPOP,TOT,PC_POP,A,1965,8.961272118,
SVN,ELDLYPOP,TOT,PC_POP,A,1966,9.166474006,
SVN,ELDLYPOP,TOT,PC_POP,A,1967,9.360302175,
SVN,ELDLYPOP,TOT,PC_POP,A,1968,9.53913464,
SVN,ELDLYPOP,TOT,PC_POP,A,1969,9.707810051,
SVN,ELDLYPOP,TOT,PC_POP,A,1970,9.863696364,
SVN,ELDLYPOP,TOT,PC_POP,A,1971,9.907389905,
SVN,ELDLYPOP,TOT,PC_POP,A,1972,10.09726401,
SVN,ELDLYPOP,TOT,PC_POP,A,1973,10.27168259,
SVN,ELDLYPOP,TOT,PC_POP,A,1974,10.4924577,
SVN,ELDLYPOP,TOT,PC_POP,A,1975,10.72026603,
SVN,ELDLYPOP,TOT,PC_POP,A,1976,10.88961973,
SVN,ELDLYPOP,TOT,PC_POP,A,1977,11.06334168,
SVN,ELDLYPOP,TOT,PC_POP,A,1978,11.23916826,
SVN,ELDLYPOP,TOT,PC_POP,A,1979,11.37088192,
SVN,ELDLYPOP,TOT,PC_POP,A,1980,11.3649039,
SVN,ELDLYPOP,TOT,PC_POP,A,1981,11.03419433,
SVN,ELDLYPOP,TOT,PC_POP,A,1982,10.69964169,
SVN,ELDLYPOP,TOT,PC_POP,A,1983,10.35143956,
SVN,ELDLYPOP,TOT,PC_POP,A,1984,10.13925391,
SVN,ELDLYPOP,TOT,PC_POP,A,1985,10.11387281,
SVN,ELDLYPOP,TOT,PC_POP,A,1986,10.05640379,
SVN,ELDLYPOP,TOT,PC_POP,A,1987,10.18431114,
SVN,ELDLYPOP,TOT,PC_POP,A,1988,10.33231199,
SVN,ELDLYPOP,TOT,PC_POP,A,1989,10.56089715,
SVN,ELDLYPOP,TOT,PC_POP,A,1990,10.70307143,
SVN,ELDLYPOP,TOT,PC_POP,A,1991,10.93668197,
SVN,ELDLYPOP,TOT,PC_POP,A,1992,11.2342622,
SVN,ELDLYPOP,TOT,PC_POP,A,1993,11.56381696,
SVN,ELDLYPOP,TOT,PC_POP,A,1994,11.89913769,
SVN,ELDLYPOP,TOT,PC_POP,A,1995,12.31528977,
SVN,ELDLYPOP,TOT,PC_POP,A,1996,12.68958084,
SVN,ELDLYPOP,TOT,PC_POP,A,1997,13.02621036,
SVN,ELDLYPOP,TOT,PC_POP,A,1998,13.39587401,
SVN,ELDLYPOP,TOT,PC_POP,A,1999,13.70633026,
SVN,ELDLYPOP,TOT,PC_POP,A,2000,13.97949627,
SVN,ELDLYPOP,TOT,PC_POP,A,2001,14.30095355,
SVN,ELDLYPOP,TOT,PC_POP,A,2002,14.63302932,
SVN,ELDLYPOP,TOT,PC_POP,A,2003,14.88116075,
SVN,ELDLYPOP,TOT,PC_POP,A,2004,15.17252845,
SVN,ELDLYPOP,TOT,PC_POP,A,2005,15.46823419,
SVN,ELDLYPOP,TOT,PC_POP,A,2006,15.74983719,
SVN,ELDLYPOP,TOT,PC_POP,A,2007,16.0226324,
SVN,ELDLYPOP,TOT,PC_POP,A,2008,16.32899558,
SVN,ELDLYPOP,TOT,PC_POP,A,2009,16.49386609,
SVN,ELDLYPOP,TOT,PC_POP,A,2010,16.55264996,
SVN,ELDLYPOP,TOT,PC_POP,A,2011,16.62327235,
SVN,ELDLYPOP,TOT,PC_POP,A,2012,16.95698311,
SVN,ELDLYPOP,TOT,PC_POP,A,2013,17.28214174,
SVN,ELDLYPOP,TOT,PC_POP,A,2014,17.67830491,
SVN,ELDLYPOP,TOT,PC_POP,A,2015,18.1519158,
SVN,ELDLYPOP,TOT,PC_POP,A,2016,18.67863297,
SVN,ELDLYPOP,TOT,PC_POP,A,2017,19.1480238,
SVN,ELDLYPOP,TOT,PC_POP,A,2018,19.6774474,
SVN,ELDLYPOP,TOT,PC_POP,A,2019,20.02723387,
SVN,ELDLYPOP,TOT,PC_POP,A,2020,20.46805763,
EU27,ELDLYPOP,TOT,PC_POP,A,1950,8.553872138,
EU27,ELDLYPOP,TOT,PC_POP,A,1951,8.650826882,
EU27,ELDLYPOP,TOT,PC_POP,A,1952,8.744766835,
EU27,ELDLYPOP,TOT,PC_POP,A,1953,8.85224938,
EU27,ELDLYPOP,TOT,PC_POP,A,1954,8.950053703,
EU27,ELDLYPOP,TOT,PC_POP,A,1955,9.042796382,
EU27,ELDLYPOP,TOT,PC_POP,A,1956,9.134179579,
EU27,ELDLYPOP,TOT,PC_POP,A,1957,9.223784223,
EU27,ELDLYPOP,TOT,PC_POP,A,1958,9.324596593,
EU27,ELDLYPOP,TOT,PC_POP,A,1959,9.434222674,
EU27,ELDLYPOP,TOT,PC_POP,A,1960,9.556529092,
EU27,ELDLYPOP,TOT,PC_POP,A,1961,9.687606659,
EU27,ELDLYPOP,TOT,PC_POP,A,1962,9.858882827,
EU27,ELDLYPOP,TOT,PC_POP,A,1963,10.00569682,
EU27,ELDLYPOP,TOT,PC_POP,A,1964,10.16536856,
EU27,ELDLYPOP,TOT,PC_POP,A,1965,10.3503712,
EU27,ELDLYPOP,TOT,PC_POP,A,1966,10.55496165,
EU27,ELDLYPOP,TOT,PC_POP,A,1967,10.76743415,
EU27,ELDLYPOP,TOT,PC_POP,A,1968,10.97479591,
EU27,ELDLYPOP,TOT,PC_POP,A,1969,11.1549174,
EU27,ELDLYPOP,TOT,PC_POP,A,1970,11.3781358,
EU27,ELDLYPOP,TOT,PC_POP,A,1971,11.56360564,
EU27,ELDLYPOP,TOT,PC_POP,A,1972,11.75007755,
EU27,ELDLYPOP,TOT,PC_POP,A,1973,11.9431231,
EU27,ELDLYPOP,TOT,PC_POP,A,1974,12.1450158,
EU27,ELDLYPOP,TOT,PC_POP,A,1975,12.35381889,
EU27,ELDLYPOP,TOT,PC_POP,A,1976,12.53488099,
EU27,ELDLYPOP,TOT,PC_POP,A,1977,12.70568738,
EU27,ELDLYPOP,TOT,PC_POP,A,1978,12.86804533,
EU27,ELDLYPOP,TOT,PC_POP,A,1979,13.00054317,
EU27,ELDLYPOP,TOT,PC_POP,A,1980,13.03404468,
EU27,ELDLYPOP,TOT,PC_POP,A,1981,12.92316156,
EU27,ELDLYPOP,TOT,PC_POP,A,1982,12.75018999,
EU27,ELDLYPOP,TOT,PC_POP,A,1983,12.55335891,
EU27,ELDLYPOP,TOT,PC_POP,A,1984,12.45468165,
EU27,ELDLYPOP,TOT,PC_POP,A,1985,12.54527309,
EU27,ELDLYPOP,TOT,PC_POP,A,1986,12.72948275,
EU27,ELDLYPOP,TOT,PC_POP,A,1987,12.93749996,
EU27,ELDLYPOP,TOT,PC_POP,A,1988,13.14386273,
EU27,ELDLYPOP,TOT,PC_POP,A,1989,13.33430423,
EU27,ELDLYPOP,TOT,PC_POP,A,1990,13.53489896,
EU27,ELDLYPOP,TOT,PC_POP,A,1991,13.72967121,
EU27,ELDLYPOP,TOT,PC_POP,A,1992,13.95005328,
EU27,ELDLYPOP,TOT,PC_POP,A,1993,14.16467115,
EU27,ELDLYPOP,TOT,PC_POP,A,1994,14.38282065,
EU27,ELDLYPOP,TOT,PC_POP,A,1995,14.6231371,
EU27,ELDLYPOP,TOT,PC_POP,A,1996,14.85432485,
EU27,ELDLYPOP,TOT,PC_POP,A,1997,15.06593488,
EU27,ELDLYPOP,TOT,PC_POP,A,1998,15.26805238,
EU27,ELDLYPOP,TOT,PC_POP,A,1999,15.46916959,
EU27,ELDLYPOP,TOT,PC_POP,A,2000,15.69296941,
EU27,ELDLYPOP,TOT,PC_POP,A,2001,15.93202066,
EU27,ELDLYPOP,TOT,PC_POP,A,2002,16.15005686,
EU27,ELDLYPOP,TOT,PC_POP,A,2003,16.33037402,
EU27,ELDLYPOP,TOT,PC_POP,A,2004,16.53813341,
EU27,ELDLYPOP,TOT,PC_POP,A,2005,16.78289563,
EU27,ELDLYPOP,TOT,PC_POP,A,2006,17.01181774,
EU27,ELDLYPOP,TOT,PC_POP,A,2007,17.17132871,
EU27,ELDLYPOP,TOT,PC_POP,A,2008,17.33859024,
EU27,ELDLYPOP,TOT,PC_POP,A,2009,17.52216593,
EU27,ELDLYPOP,TOT,PC_POP,A,2010,17.66653131,
EU27,ELDLYPOP,TOT,PC_POP,A,2011,17.87312191,
EU27,ELDLYPOP,TOT,PC_POP,A,2012,18.17032132,
EU27,ELDLYPOP,TOT,PC_POP,A,2013,18.50780552,
EU27,ELDLYPOP,TOT,PC_POP,A,2014,18.86104639,
EU27,ELDLYPOP,TOT,PC_POP,A,2015,19.18665448,
EU27,ELDLYPOP,TOT,PC_POP,A,2016,19.49293137,
EU27,ELDLYPOP,TOT,PC_POP,A,2017,19.79542235,
EU27,ELDLYPOP,TOT,PC_POP,A,2018,20.08720226,
EU27,ELDLYPOP,TOT,PC_POP,A,2019,20.3884496,
EU27,ELDLYPOP,TOT,PC_POP,A,2020,20.69192926,
OECD,ELDLYPOP,TOT,PC_POP,A,1950,7.60623075,
OECD,ELDLYPOP,TOT,PC_POP,A,1951,7.678157248,
OECD,ELDLYPOP,TOT,PC_POP,A,1952,7.756275794,
OECD,ELDLYPOP,TOT,PC_POP,A,1953,7.836742666,
OECD,ELDLYPOP,TOT,PC_POP,A,1954,7.92448942,
OECD,ELDLYPOP,TOT,PC_POP,A,1955,7.998387159,
OECD,ELDLYPOP,TOT,PC_POP,A,1956,8.059261469,
OECD,ELDLYPOP,TOT,PC_POP,A,1957,8.123972724,
OECD,ELDLYPOP,TOT,PC_POP,A,1958,8.18782645,
OECD,ELDLYPOP,TOT,PC_POP,A,1959,8.25975185,
OECD,ELDLYPOP,TOT,PC_POP,A,1960,8.326963074,
OECD,ELDLYPOP,TOT,PC_POP,A,1961,8.401114635,
OECD,ELDLYPOP,TOT,PC_POP,A,1962,8.492195719,
OECD,ELDLYPOP,TOT,PC_POP,A,1963,8.560275239,
OECD,ELDLYPOP,TOT,PC_POP,A,1964,8.646299455,
OECD,ELDLYPOP,TOT,PC_POP,A,1965,8.744471008,
OECD,ELDLYPOP,TOT,PC_POP,A,1966,8.858279962,
OECD,ELDLYPOP,TOT,PC_POP,A,1967,8.975370548,
OECD,ELDLYPOP,TOT,PC_POP,A,1968,9.080507814,
OECD,ELDLYPOP,TOT,PC_POP,A,1969,9.177397729,
OECD,ELDLYPOP,TOT,PC_POP,A,1970,9.301182758,
OECD,ELDLYPOP,TOT,PC_POP,A,1971,9.427319754,
OECD,ELDLYPOP,TOT,PC_POP,A,1972,9.537193951,
OECD,ELDLYPOP,TOT,PC_POP,A,1973,9.662853523,
OECD,ELDLYPOP,TOT,PC_POP,A,1974,9.799955857,
OECD,ELDLYPOP,TOT,PC_POP,A,1975,9.957835915,
OECD,ELDLYPOP,TOT,PC_POP,A,1976,10.09129375,
OECD,ELDLYPOP,TOT,PC_POP,A,1977,10.22627431,
OECD,ELDLYPOP,TOT,PC_POP,A,1978,10.3598867,
OECD,ELDLYPOP,TOT,PC_POP,A,1979,10.48462557,
OECD,ELDLYPOP,TOT,PC_POP,A,1980,10.55608133,
OECD,ELDLYPOP,TOT,PC_POP,A,1981,10.55654928,
OECD,ELDLYPOP,TOT,PC_POP,A,1982,10.53685806,
OECD,ELDLYPOP,TOT,PC_POP,A,1983,10.50440833,
OECD,ELDLYPOP,TOT,PC_POP,A,1984,10.50330332,
OECD,ELDLYPOP,TOT,PC_POP,A,1985,10.62920233,
OECD,ELDLYPOP,TOT,PC_POP,A,1986,10.76968175,
OECD,ELDLYPOP,TOT,PC_POP,A,1987,10.92627174,
OECD,ELDLYPOP,TOT,PC_POP,A,1988,11.06641871,
OECD,ELDLYPOP,TOT,PC_POP,A,1989,11.20800093,
OECD,ELDLYPOP,TOT,PC_POP,A,1990,11.36091138,
OECD,ELDLYPOP,TOT,PC_POP,A,1991,11.50507142,
OECD,ELDLYPOP,TOT,PC_POP,A,1992,11.65298525,
OECD,ELDLYPOP,TOT,PC_POP,A,1993,11.80491051,
OECD,ELDLYPOP,TOT,PC_POP,A,1994,11.95179079,
OECD,ELDLYPOP,TOT,PC_POP,A,1995,12.10769199,
OECD,ELDLYPOP,TOT,PC_POP,A,1996,12.26508257,
OECD,ELDLYPOP,TOT,PC_POP,A,1997,12.40266961,
OECD,ELDLYPOP,TOT,PC_POP,A,1998,12.53616917,
OECD,ELDLYPOP,TOT,PC_POP,A,1999,12.66206042,
OECD,ELDLYPOP,TOT,PC_POP,A,2000,12.81353865,
OECD,ELDLYPOP,TOT,PC_POP,A,2001,12.95552214,
OECD,ELDLYPOP,TOT,PC_POP,A,2002,13.07765293,
OECD,ELDLYPOP,TOT,PC_POP,A,2003,13.21350074,
OECD,ELDLYPOP,TOT,PC_POP,A,2004,13.35060008,
OECD,ELDLYPOP,TOT,PC_POP,A,2005,13.53028202,
OECD,ELDLYPOP,TOT,PC_POP,A,2006,13.71707405,
OECD,ELDLYPOP,TOT,PC_POP,A,2007,13.88550504,
OECD,ELDLYPOP,TOT,PC_POP,A,2008,14.06908228,
OECD,ELDLYPOP,TOT,PC_POP,A,2009,14.25464432,
OECD,ELDLYPOP,TOT,PC_POP,A,2010,14.41323606,
OECD,ELDLYPOP,TOT,PC_POP,A,2011,14.58505246,
OECD,ELDLYPOP,TOT,PC_POP,A,2012,14.94744808,
OECD,ELDLYPOP,TOT,PC_POP,A,2013,15.29804843,
OECD,ELDLYPOP,TOT,PC_POP,A,2014,15.64836509,
OECD,ELDLYPOP,TOT,PC_POP,A,2015,15.96140534,
OECD,ELDLYPOP,TOT,PC_POP,A,2016,16.25605983,
OECD,ELDLYPOP,TOT,PC_POP,A,2017,16.54637051,
OECD,ELDLYPOP,TOT,PC_POP,A,2018,16.83400324,
OECD,ELDLYPOP,TOT,PC_POP,A,2019,17.13607593,
OECD,ELDLYPOP,TOT,PC_POP,A,2020,17.45773268,
LVA,ELDLYPOP,TOT,PC_POP,A,1950,10.10013662,
LVA,ELDLYPOP,TOT,PC_POP,A,1951,10.22629324,
LVA,ELDLYPOP,TOT,PC_POP,A,1952,10.34519794,
LVA,ELDLYPOP,TOT,PC_POP,A,1953,10.4536464,
LVA,ELDLYPOP,TOT,PC_POP,A,1954,10.54036667,
LVA,ELDLYPOP,TOT,PC_POP,A,1955,10.6001289,
LVA,ELDLYPOP,TOT,PC_POP,A,1956,10.59156073,
LVA,ELDLYPOP,TOT,PC_POP,A,1957,10.58027223,
LVA,ELDLYPOP,TOT,PC_POP,A,1958,10.57338585,
LVA,ELDLYPOP,TOT,PC_POP,A,1959,10.57150061,
LVA,ELDLYPOP,TOT,PC_POP,A,1960,10.57417787,
LVA,ELDLYPOP,TOT,PC_POP,A,1961,10.62470454,
LVA,ELDLYPOP,TOT,PC_POP,A,1962,10.65487336,
LVA,ELDLYPOP,TOT,PC_POP,A,1963,10.68951421,
LVA,ELDLYPOP,TOT,PC_POP,A,1964,10.76031696,
LVA,ELDLYPOP,TOT,PC_POP,A,1965,10.88481467,
LVA,ELDLYPOP,TOT,PC_POP,A,1966,11.08174618,
LVA,ELDLYPOP,TOT,PC_POP,A,1967,11.31291083,
LVA,ELDLYPOP,TOT,PC_POP,A,1968,11.56135423,
LVA,ELDLYPOP,TOT,PC_POP,A,1969,11.80191305,
LVA,ELDLYPOP,TOT,PC_POP,A,1970,11.99797895,
LVA,ELDLYPOP,TOT,PC_POP,A,1971,12.18340095,
